START ITHAKI GPS TRACKING
$GPGGA,103833.000,4037.7152,N,02257.5939,E,1,09,1.1,49.2,M,36.1,M,,0000*61
$GPGGA,103834.000,4037.7148,N,02257.5946,E,1,09,1.1,49.0,M,36.1,M,,0000*67
$GPGGA,103835.000,4037.7142,N,02257.5955,E,1,09,1.1,48.9,M,36.1,M,,0000*66
$GPGGA,103836.000,4037.7134,N,02257.5969,E,1,09,1.1,48.9,M,36.1,M,,0000*6B
$GPGGA,103837.000,4037.7122,N,02257.5989,E,1,09,1.1,48.9,M,36.1,M,,0000*63
$GPGGA,103838.000,4037.7109,N,02257.6012,E,1,09,1.1,48.9,M,36.1,M,,0000*6D
$GPGGA,103839.000,4037.7096,N,02257.6038,E,1,09,1.1,48.9,M,36.1,M,,0000*63
$GPGGA,103840.000,4037.7081,N,02257.6071,E,1,09,1.1,48.9,M,36.1,M,,0000*66
$GPGGA,103841.000,4037.7065,N,02257.6113,E,1,09,1.1,49.0,M,36.1,M,,0000*60
$GPGGA,103842.000,4037.7049,N,02257.6162,E,1,09,1.1,49.2,M,36.1,M,,0000*69
$GPGGA,103843.000,4037.7035,N,02257.6214,E,1,09,1.1,49.4,M,36.1,M,,0000*67
STOP ITHAKI GPS TRACKING

